mbid,listeners_lastfm
38d363c7-fdcb-4308-9474-a0d14ab8d9b7,897164
1bbf31dc-dbc0-4a7a-bf3f-48bc665878e1,896017
3a528006-1429-47f4-ae9b-2ea95343e16a,893685
60d41417-feda-4734-bbbf-7dcc30e08a83,892436
6faa7ca7-0d99-4a5e-bfa6-1fd5037520c6,891404
3af06bc4-68ad-4cae-bb7a-7eeeb45e411f,890303
d135874d-9cae-4fef-97e3-36acbd9f5a26,887879
79d60c41-8fe0-448c-9bec-3f43c10f860a,885594
2a5a3b60-d468-4b62-a28f-9c410ad3f71d,885458
3697647f-1839-479e-98a1-9ad39004d923,884662
835a6d9c-fea0-4a71-ae52-9c4da946433a,883192
936addc3-91aa-49de-8ec0-0dc186de151f,882056
22a1f4d7-81ff-4216-ac06-3387da6bc118,881138
d352f5dd-3023-4565-a7bb-52396bf8821d,877672
bf2e15d0-4b77-469e-bfb4-f8414415baca,876592
d75d1f08-bbb8-4eae-9877-399ca9121197,873932
cc30e630-8c75-4d78-b205-8e2edc6bdaa7,873079
d8392f05-fb39-402e-8e21-913f2b27b5c6,872282
05071a7e-e71c-4306-a509-591cd3686893,869778
b616d6f0-ec1f-4c69-8a79-12a97ece7372,868753
321fdfbb-426b-43f7-8295-fa9aca6348d9,868729
b5bd9f88-962e-4730-84a7-795592ba42e8,868099
b7ec4c54-1f93-4bf2-957f-7b9921ab84ea,867554
cbf9738d-8f81-4a92-bc64-ede09341652d,866970
5a2463af-eef0-4a22-bc8f-5865fbe9c78e,866585
b60527cc-54f3-4bbe-a01b-dcf34c95ae14,864822
34cf95c7-4be9-4efd-a48a-c2ea4a0bb114,864391
5ae54dee-4dba-49c0-802a-a3b3b3adfe9b,863682
b9ca7096-68de-455f-8a36-1f1ebb2abf2a,863609
a8ebde98-7e91-46c7-992c-90039ba42017,863599
59eda569-b380-4958-b98c-051d1667b3e1,863458
6e0ae159-8449-4262-bba5-18ec87fa529f,863015
1ba1d493-7114-45e2-b163-a36d49a0c065,862573
ffb18e19-64a4-4a65-b4ce-979e00c3c69d,860881
01e60eba-52df-4694-8f09-39f43abe54e9,859521
b8549efe-f4fd-4dc0-8ef1-226e9c400233,859229
463c514e-c30d-4a2a-a87b-762535253a80,858913
3ae2fb37-8a23-429d-9920-bac811c4fc22,858729
c648509e-9916-4c56-ab63-652a03da16dd,857388
abae8575-ec8a-4736-abc3-1ad5093a68aa,856428
ed29398b-bbf3-42a0-8eff-8631509c271d,854373
ba147ea0-60c4-4a40-9da6-0d5c2b2e7b03,853478
c48ff56b-0a0e-453c-be56-741d47c33056,851222
d8e41375-bd8d-4e39-9da7-f0c171e97086,849227
3037bd18-0079-4e4b-9ce1-758689e210d8,849221
6cfd7ffc-824f-4219-8e27-4b9417700f44,846511
aaf09f31-bb5c-43e5-9f54-bb6554c33a71,845282
5b24fbab-c58f-4c37-a59d-ab232e2d98c4,844994
e2c3c508-f0ab-49af-92c9-a81d66d67405,844932
4dca4bb2-23ba-4103-97e6-5810311db33a,843266
28537bf2-22c5-4840-91fc-fcb98e8c7379,841067
5dca4d22-d6c8-4e70-8ca1-4543e43353c7,840917
3feba7fa-3837-424a-b4f1-0077d217f569,838204
4580d83b-093e-4241-91fb-2dd71f5f1f3f,836727
028e1863-cab4-4a3d-9dd9-91c682c91005,836679
4f416ed7-dda2-45de-a6f1-b986e861cf4b,835882
f31ec2ac-9071-4306-acd1-d2c8321033b5,835807
b904d624-9e05-4398-8f4f-88fbcf022f79,835725
c48d4327-8122-4286-af66-05e1ee6ac4d8,835718
d8f63b51-73e0-4f65-8bd3-bcfe6892fb0e,834003
655b3e5b-09e4-45dd-941c-6fa3fc12521b,831315
46a782ea-4308-476b-abd1-a91b197f3037,830602
a42d3fd5-55de-4206-86c3-4fbb5404018f,828576
244afcb7-fa9a-49b1-9aa6-0149512d1c52,828111
766a2b45-441f-4096-af05-dbbca9518c9d,827643
ae1b47d5-5128-431c-9d30-e08fd90e0767,826877
69421e11-e4c3-4854-951b-ceab4972e38e,826113
e162b2eb-6a42-4240-8c1b-c94d9a0acb73,825347
c3694ddc-f7e5-40dd-9fad-90d11a2c50fa,825250
e9296a90-9c59-4657-9165-1f1b5319de00,825103
60a23fda-a440-4ab9-a344-7dfdd2ed341a,822978
bc5e2ad6-0a4a-4d90-b911-e9a7e6861727,821681
3fa7095b-4447-465e-a784-14b07789d7a1,819558
3ac482b8-1494-4071-a0e9-f192f9d2c2b0,817894
9e5fd95d-c0c1-412c-be11-06e7fbe99556,816829
d9c90718-d54d-4ccf-a92e-37a5415ce299,815676
4f8b7186-b2a2-40db-97ae-6e1cd46d57b1,814234
3ca09fae-fdee-4771-bab9-244708515a98,814012
e471b63c-c3b5-4f62-a971-cd0b2273838f,813407
6821bf3f-5d5b-4b0f-8fa4-79d2ab2d9219,812628
77c167d2-4965-4421-830a-9815e4956475,809337
2155a81a-f0c6-417a-9b16-2f86f98bb8bc,808424
48772747-4cda-4ba8-b470-cfd5a32e05f7,807791
87fc1871-b74e-4bf5-a00d-8a89c288008b,806110
f5426431-f490-4678-ad44-a75c71097bb4,806065
37c78aeb-d196-42b5-b991-6afb4fc9bc2e,805379
bb3cbea2-5ad4-4917-bc84-8a1975d40315,805080
0d21b01f-21f2-419b-8d98-4158ba0c0aa4,804367
7fe96b15-5608-430e-ad25-77a01353c5d9,803501
f86f1f07-d182-45ce-ae93-ef610880ca72,803038
e9e9109e-5914-48c8-a7e6-a95dd94bd345,802428
b0122194-c49a-46a1-ade7-84d1d76bd8e9,801774
3a212655-d7d5-4570-9d31-4b7b1ef02629,801091
4bf89e02-6c30-4603-9f6a-52619b1bea1a,800541
b88f21a7-a1b9-48fd-bbc4-ae758026f17f,800131
a47ed6d5-480e-428c-8ce9-d7a6a571e857,800044
c0f98b1d-1133-46d6-ab05-723a95cb5453,798234
e8993e9d-9313-4447-ad23-791459a3790d,797870
2fa45bbb-0efb-4950-9d40-94bf23cbfec1,797196
b42eca0f-9381-43db-badb-1cba080a7dc2,795013
6fd44ae7-097d-4979-94ba-5dfc40d9f7ad,794885
91a81925-92f9-4fc9-b897-93cf01226282,794664
1bcb61f3-ca9c-4a26-b16e-0547ad6c21be,793818
cf119120-7df5-47d7-9dec-49f8837a4e40,793213
b7834ebd-64ae-46c3-a930-2d3a52ee743a,792997
285e1285-aecc-478f-a8da-0c8cf69e1217,791346
c6122fee-089f-41c4-a34f-e5f7e5607b05,791046
97b8d224-5660-419c-8dff-4b3bf0c33983,787561
e28dbf43-a2d9-4651-908f-1879ad67d30e,784333
479497d4-e7c2-4e78-972e-56e78fac3995,784279
332228ce-fe8c-4a5e-90e0-e1361553e5ff,784031
cbef45a9-7acb-4325-94c9-70081ac8d1b8,781150
fb821608-35fd-4a45-a4b2-1a0537cee111,780799
9f870653-72b0-4c6d-8c59-439a95963e09,780086
de11b037-d880-40e0-8901-0397c768c457,779477
3d65bead-6eae-4012-8665-d5f593ea4a62,779068
63b43c69-b822-4268-bdad-bcde12531f50,775568
e20747e7-55a4-452e-8766-7b985585082d,774733
74a30f2a-dae6-4e99-8a75-cb0f93b31aa6,772359
0cc9e56e-a623-47ea-b5f2-1a1757cc2426,771578
eab76c9f-ff91-4431-b6dd-3b976c598020,771012
ea6b7199-901d-4c0e-8242-6d7bc2bf62b7,770845
b134d1bf-c7c7-4427-93ac-9fdbc2b59ef1,770339
15a5da16-8b89-4047-aefe-81473c97b5b2,769525
900ab237-327b-44e2-87e4-73250bbe025a,769250
d452681b-41e0-46a0-bb17-e77d23dfc220,768523
88775bfe-4bf2-4ef7-a3a4-0ed769d621bb,768284
c79c43d4-cbed-4373-89ce-6560f62eb7d8,768194
0e10c8c1-52fb-4835-8841-7e15757a2b21,768194
34e10b51-b5c6-4bc1-b70e-f05f141eda1e,767531
a10f94a9-2a3c-4166-b9fa-a7bed0bf7d96,766234
7f260b9c-bea7-469b-9ba8-0daec7d2c85c,762696
fc7376fe-1a6f-4414-b4a7-83f50ed59c92,761653
a6c6897a-7415-4f8d-b5a5-3a5e05f3be67,761227
e942594a-91cc-427a-8beb-6815c28e9254,761068
94dbfe2e-ca48-4e08-a5a8-e1e74136c63d,760232
e01c3376-15fa-40d7-b747-5f219bdefdd7,758340
15042d2b-2d4c-4451-a96a-6f547642de13,757580
57cb4257-9855-4a42-b1be-bfba1d9b520d,756473
b504f625-4ef6-4a5a-81e8-870a61e8dc9c,755857
6da0515e-a27d-449d-84cc-00713c38a140,754649
eb8ff09f-0b63-4c5e-96dc-b6dadeb794ac,754171
f6beac20-5dfe-4d1f-ae02-0b0a740aafd6,754099
127f591a-7e27-4435-92db-0780f219f3a1,753410
72f62a4c-0042-49f6-b4dc-2f5b27dd289f,752828
0ff93a82-dc2f-4a6f-93c3-e260868b6566,752632
16243662-8538-4746-a0fb-0d15b5828b8e,751007
db3c0a20-bf05-4b30-ac22-f294aea24172,750920
7e5cfc9a-e9e1-46f1-b81a-861b12049488,750698
0bc858a1-3573-4216-9423-c96dd8c72919,750649
6aa55ee1-4c46-4f7c-9a6d-5051dfe2c06d,750254
6bc658ea-005f-486b-8f94-33a2e40f7a72,749485
23eeaeaf-423d-4859-8c91-2175ece74287,748563
4d6ca529-530e-480f-b4bc-18e78eb58a7d,747820
351d8bdf-33a1-45e2-8c04-c85fad20da55,746844
a4dd0e77-83b8-4e92-89b7-effb0e47fd8c,746795
56ef1af4-5184-49f8-a972-583f35c2485c,745741
abe2669a-a612-4bf6-9193-bb4f4b8a9088,744135
54f8c12e-571c-4c5a-9f79-5336b39e84b0,742244
8e8c7417-c905-46b1-b42a-5260b4274ed4,741514
bdc70372-7e8a-4cb9-8d33-f036b3b7cdc1,740275
5e5480be-eded-44ad-9c45-f6136ec2f5db,739658
11c6b106-1c1f-429d-8407-b1ee155d7f72,738351
3ff72a59-f39d-411d-9f93-2d4a86413013,737603
91e2e08f-abd7-44d6-9a84-b8a4afa8a265,737202
fa19ee38-c2a9-4ed1-9b24-a18100cf9db3,736114
2ad66473-ccb3-41d2-8756-b56680cdfe62,735983
674a7e8c-9682-419a-8e05-2358e28b5359,734330
b2c2d4fe-8c1e-44ec-8be6-ff500e105a90,732928
70ea63ea-70dc-4b63-951a-2c249d2b3b0a,732805
a6a4c910-2b22-4a6f-aebe-805b176c47b8,732752
2f522f5c-111c-4ce8-8bd0-d82e97c227ad,732678
d385947d-c00d-4311-9cf1-a032a1d4040b,732528
ccd4426f-aef3-48e3-b04e-2e1de3d1f8d6,731955
0aad6b52-fd93-4ea4-9c5d-1f66e1bc9f0a,731892
29ed4a49-fb99-4a5c-8713-609cabe6f34a,731865
c2d6a6fb-7999-4bb3-b2df-7d752fdf4e95,731609
ef954679-5ee7-4016-acef-7ac71f2fa3d8,730373
39076047-fce8-44cc-a388-4f6baba4acb4,730260
837555ba-012e-45f1-9a9c-9628da13ee54,728279
a8754ac4-a85e-4f48-a81f-eecd482570ef,728179
ad0ecd8b-805e-406e-82cb-5b00c3a3a29e,726737
88527d26-7496-47c5-8358-ebdb1868a90f,725877
3a052c99-8c18-484a-8beb-9873b4fb3106,724127
a49b5d41-7399-49ef-bcb8-a5779a30d2e9,721612
334bd887-9044-4c38-aebd-4baab851efb4,719756
6f81a7dc-be31-4498-ae95-6d994ffec614,719637
119a2c67-e6d6-41cf-a58c-c51b75c80daa,719398
2f951906-5629-4fef-a260-5033151c162a,717668
4f13e8cb-11aa-4b1a-8bb5-0ad1437dbdee,716348
320d40d6-28dd-42d7-b05f-7e6e8d399a2e,714670
8996b655-fbad-4018-b430-1bd8fab43235,712668
393e5448-896f-43e9-b80b-4ee58e1e71a4,709507
f24df11a-7e35-4979-a4db-a3b2a170ce27,709081
986ee464-cf8a-4e59-a71f-74756102067f,708959
9960700d-2017-40bd-b2d4-1d365d668c81,708908
57805d77-f947-4851-b7fb-78baad154451,706723
c7d35b71-961e-4713-b65d-35a98591204a,705380
ab7ebf8c-059f-4071-93b1-dd3ae80d60b2,704861
335b6182-0da8-4dc6-a5ec-fe13f0f87e4b,703225
4df5d35b-a9d4-4d4f-91f6-bae55693de31,702978
348f3a5f-5112-4d72-b33b-11c60b4f9af2,702746
66a4b9d2-d5a6-40b8-93d5-0bdd1dbb4b43,702488
d3b2bec4-b70e-460e-b433-a865ceac2de8,702476
dde3d9b1-0e44-48bc-b0c9-d739b3570000,702017
4a8ac23a-e27a-44db-814a-f8c31beb68e6,701755
816d9b5d-eaf9-4a97-b5f7-6e82cd01aafe,700090
2b6514cd-d424-45fe-ab85-bd8719f4492d,699406
ff0d20a7-a69e-4207-a18f-ca808759499d,696935
f1571db1-c672-4a54-a2cf-aaa329f26f0b,696190
dfe78af2-779e-4137-826a-3073a16e3278,694209
f3b8e107-abe8-4743-b6a3-4a4ee995e71f,694127
84dc4f23-c0b8-4fe1-bbca-a3993ddc8fc2,689427
b4946461-dacb-4aa9-a77c-7b3231317794,688721
38f953ac-af97-40b1-b95c-ab35cc0d7a81,686901
3248ed2d-bada-41b5-a7b6-ac88faa1f1ac,685327
8f2422ab-0ec6-4c92-80c4-afe9622fab32,684562
7e13cd1c-0300-4d03-bd8e-5f86dd99d74f,684435
ef73e6ed-9096-4ddb-9799-b94874d0ce33,684398
48262e82-db9f-4a92-b650-dfef979b73ec,683164
1fa14a96-c25c-4bb7-b94d-ff453519eab3,683128
95f7536d-b2f7-4087-8668-a663ec201f5a,682262
9639cd52-c351-4a17-9797-58880e95a7ef,681861
e5963d26-01fa-40f5-b200-e0127f410a45,681745
2d67239c-aa40-4ad5-a807-9052b66857a6,681744
7746d775-9550-4360-b8d5-c37bd448ce01,681697
4e024037-14b7-4aea-99ad-c6ace63b9620,679788
a2361c7d-ddb6-41c1-a9a0-be09fbbb8d21,679423
4f29ecd7-21a5-4c03-b9ba-d0cfe9488f8c,679286
183d6ef6-e161-47ff-9085-063c8b897e97,678362
ebd2ac91-6249-4e4b-bde1-353a424138c9,678041
1f223eed-aa38-49da-9e76-62ab3adc2e04,677308
8dacf242-9bf7-44f5-b2eb-18305b904551,676501
ee90d1b3-a4e2-4d18-9092-111d856e7e7a,676311
c1e98e4a-4628-4c89-a7a6-0e0171600b05,676024
0182474b-8a1d-46d0-9d0f-e6df353335ea,675979
6ca4886a-8f77-4133-b404-46fb3908e24a,675770
aef06569-098f-4218-a577-b413944d9493,674831
410e7fd3-b865-4fa0-bb18-1b7fd53382ca,673780
6e019bc6-5c23-4935-94f0-4a896631d846,673540
e7ee5f13-baf5-4a87-b58b-f871c137d4f5,673155
98cb416e-5271-484c-ab3b-6bed6b4aae12,671884
59d34d63-e209-4f26-8a09-b08d12202082,671346
cf66ee44-360b-445e-bfb8-e20e69325742,670798
5c210861-2ce2-4be3-9307-bbcfc361cc01,670601
e8238c02-1cf0-4a51-bfd0-cee93904d351,669834
b02ec63e-e78d-43e5-a594-462e95036e8d,668133
cba94150-9113-4017-acc2-a8cc0313a084,667884
9fa07bb4-8312-4cd7-a19a-4fdbc5797148,666472
d72d000b-b860-44f4-9ac1-5d82e3fff9a9,665959
d9a2f1e6-6429-41ce-9d32-9a66188fb39c,665255
bea235a0-db63-44b1-881e-264d25791f5a,665138
9968756b-d504-4c90-a184-776ba1dd32ea,664088
ecc5119f-2ce2-4561-8c36-3aa4dd49e281,664088
efef848b-63e4-4323-8ef7-69a48fbdd51d,663123
6bd7faa9-601f-44db-a2a6-239209f83156,662961
52b9e109-44a0-45eb-a197-226c4abab232,662775
fd3c3f9f-a471-498e-ab3a-940ac20b6bbd,662558
4bc09c51-5d42-4c93-9ba6-8cc21a0edb8d,662466
3a6d6481-142d-423f-91d4-55bbfff318ed,661334
a56bd8f9-8ef8-4d63-89a4-794ed1360dd2,661129
fdf9fd10-8a2a-4cb4-bed0-3c476c976ce0,660788
5ab8835e-ac44-4055-9c11-7878199606b5,659498
0a176d0a-ef46-4e7f-b018-9f4d65614668,659016
e54e065f-0ce6-4779-9a9a-afd7b997471f,657406
dd91eb4b-6d08-4c14-9eb2-197a02a35f6c,657365
ee190f6b-7d98-43ec-b924-da5f8018eca0,656770
6ec79457-b06b-4e3b-83f9-9b26fc7a99bc,655552
c17f08f4-2542-46fb-97f3-3202d60c225a,654776
fa7ed4fb-fa39-4820-8ae1-5fe98bc2ef8d,652186
91dad7e7-0bf6-47e8-bd42-ef1fac32c729,651523
5719f1bd-ee0e-4454-b402-8e51ba9613fe,651333
f47fc54d-b334-4321-8218-00c5b11d4dd1,650981
fe37acd4-893c-4b2c-8ad2-7fd394280354,650076
aab35942-f176-4f77-bbf9-1d6aa98ccf3f,650045
7291957b-c463-4275-a41c-a104c9e2337f,649601
406552d4-5ba1-4226-b7c0-367bc50fc767,648100
e42680f7-e439-4666-9c2c-536c2b3c6db3,647887
cf82a38f-9413-4333-bacb-ca5b6db95794,647815
8925a01a-8608-411d-a90b-f3a52d061208,647698
4995a475-1580-4217-a11b-448711e41910,647220
4382b934-64c3-47ac-98db-65f26d845c48,644986
dff0d392-4cd5-4052-9fbb-f485df3891e5,644267
919ccb96-12da-48f5-bd91-ec410d956048,643981
a8e935c6-3fcc-414c-900c-77e8170e7e7c,643779
d7134426-a937-43bf-bc54-f10ad8102ed9,643674
31bcadcc-e1da-4cad-bec8-2f4f1d41b095,643402
95c2339b-8277-49a6-9aaf-08d8eeeaa0be,642615
815a0279-558c-4522-ac3b-6a1e259e95b5,642151
64cdc08f-ba6f-41fe-94be-452dc6d5108e,640746
e25216bf-b0ac-4bd3-bc5a-1f82a7d0274f,640739
cb69e1f1-bc76-4df5-93c9-cf97dd8a3b5c,640426
c7356af9-9ea6-4a78-a55b-c73775716312,640025
47b8b42a-96e8-46fa-9ea6-70c5136ae971,639259
42faad37-8aaa-42e4-a300-5a7dae79ed24,638885
a4f54716-24d9-4c6b-8ba7-1d7e7a5173d0,637676
c2a44e93-3a2b-44aa-bd8b-7a71bb76e3b5,636993
0f82d6b5-12fb-4569-b047-a00194f572a7,636965
4eca1aa0-c79f-481b-af8a-4a2d6c41aa5c,636558
5e372a49-5672-4fb8-ba14-18c90780c4f9,636045
2be6ae30-d220-4419-80da-2a46813ed872,635595
76a5a114-ed6a-4eb6-8a81-ad5768d4b41c,634923
bf6c29f5-b69f-4842-9031-37f9645d365d,634836
e1e05cce-3922-44e1-8f20-015abe5e309d,633996
1cae523b-fbf3-4312-a5c9-e569a6d4bd74,633855
4c671d5a-7027-4398-8055-03e61d1a3967,633540
e9571c17-817f-4d34-ae3f-0c7a96f822c1,633160
2c311e1d-5da3-4ffb-a46e-572981b5849f,632945
39a1b293-8e17-4a1c-b50b-034c40e24461,632076
ad61e25e-5516-41e1-b60d-744e8220986e,632017
0e6cc5e5-4f03-4993-a481-d70d0e354d9f,631217
2c7e21ad-9b16-42df-9f9b-d583ce70a88a,631132
a39acc4a-985e-4173-a9ed-f325f2d3bc1c,630782
1f83258f-ee16-4f3b-8570-e9ef3ad6973e,629003
832a43c7-aa7d-439b-a6b4-4f1afa671c24,628428
3b39abeb-0064-4eed-9ddd-ee47a45c54cb,627804
2ff0dfc6-0542-4bbc-a44a-60605c074ba6,627373
de0222a6-e1c4-403d-8b01-3f66d505061b,627270
b2029169-2574-4305-820f-252a5fde3697,626665
cfafad90-b736-4c74-8ded-f3f4d7b2c792,626288
906bddec-bc73-49f8-ac1e-eaee691c6cf9,625807
6a4c2d34-7f7f-4f87-b17f-b5540aa840db,625776
d08b66b4-8950-439f-bd8e-2dd78dbd7a5f,625562
40419b33-18e9-4d5a-a674-30b4bb14bac2,625526
9d4c4835-c71a-4647-a4fc-263e26832cd0,624896
00eeed6b-5897-4359-8347-b8cd28375331,624725
85d7666c-d3ce-4e2c-8b1b-f20db7cdae4f,623320
81bac815-97c5-4723-8f0b-4d8edfad1010,623257
05f3353e-e2d9-4344-a3c9-8009dd8e0427,622536
09a6ae88-7589-4ab2-b10c-dd50ebd526a0,621201
1c42b705-d3fc-452e-93ee-d0030bdd70f3,620379
fbf445c0-11ae-4d3e-af1a-c6e2783e447c,620238
8247a3f2-3a8e-4256-b322-6c57b03a4e36,619931
3c0a0074-4f26-4d3b-b723-a66bf6cc3753,619606
5d7c4cfc-29e7-4c83-8893-ae02679fc9f4,618217
6ae51665-8261-4ae5-883f-1899651ad31b,616484
45dc5f07-6609-4760-a933-8c9e0f858d05,616457
679ec43c-bc04-4bb0-b619-2da702a214ba,615542
e6424fa5-08d3-41c6-96f3-8549f733708c,615374
c4df30f5-5487-4806-9189-b69c9f27532c,614628
9701356d-08d9-45ba-975d-977ab466e7be,614583
7bd47e67-ecd5-49d5-837f-c692df38da4e,614546
b59ac58d-036e-4bba-8112-c32a34c4575b,613484
95b5d5b5-46c4-4c3e-89d5-ffe9236427ac,613389
38c7a3b2-17fb-4166-b964-4e445d69efdd,613189
9e2d3f58-0653-4007-bcb7-1746fcdd9363,612685
e3e7a076-ee69-4f19-84db-d092f7e38e40,611937
b5259712-3a01-4d11-b190-760c23339539,611937
ca5b38c2-f39d-45a4-ad3d-daf4448846ef,610614
bbc8d6b5-a3e3-4d51-9f4e-565e9ef94967,610565
e3c8b0c8-3fa0-464b-b1f5-119cb52d3817,609869
b09b5127-c62e-4bb2-b790-1e4aa18749ed,609176
76bf7aec-83f0-47a9-8964-eea180b99ac2,608720
377015fb-c02f-4b05-960b-e0df6a7ea99e,608555
233fc3f3-6de2-465c-985e-e721dbabbace,607342
6cbe1e63-5895-4168-ac7e-f0d2836ba0c1,606400
e7840b1b-0fc5-42a7-b05a-ffca943308ad,605808
afbdfac9-2955-4404-ae22-c08bf1c1b51e,605738
7986c185-d91d-4204-8ee2-eac5d503fe39,605632
9d075d6e-9492-4343-ac95-93a808f61477,605411
a95384b1-6aec-468c-ae0d-8c6daf87c4c2,605179
0a19e3e4-7970-4adf-8439-90bdcc9c8661,604736
b1fb6a18-1626-4011-80fb-eaf83dfebcb6,604500
667e856e-f3a7-42e9-8244-95422ef31321,602353
900e9144-019d-4043-86cb-ec0e127c39d0,601860
188711ed-c99b-439c-844a-ca831f63a727,601814
4ae36ade-1798-48c4-b06b-cc68b7d3d83f,600771
bce6d667-cde8-485e-b078-c0a05adea36d,599861
c5ce487b-0462-444e-a184-4de0fef7e028,597868
43c0958c-27ef-46c4-b4cc-83cfca54170d,597642
faa28a33-5470-4b90-90c3-e71955d93a44,597564
2925aac9-5474-4030-b8a3-4151107010b2,597530
abc08d4f-4e3c-4b5a-b1e8-d324cd6a2f92,597310
55e21cfa-4bee-4795-940d-b1ff692fb17c,595792
7bf711e9-4e69-4e08-b6e8-c0cb5805f1e7,593517
cba9cec2-be8d-41bd-91b4-a1cd7de39b0c,593334
a3cd61ef-7fd4-44af-a27f-99641a82b22b,593243
3a07764c-7cc5-42e9-8205-3de7532f4771,593058
d5c51c36-ac67-4727-91ed-ee9f0df81a2d,592998
9941a936-196a-4a62-ae53-a69cbc33f20e,592223
a4ed036b-5f18-439c-b1e1-96d205bab255,591596
83735edd-f2a3-41d0-a31d-652bc3cadb3e,590914
92d37892-6186-4459-9cc1-f0dde57652d0,590460
fc6214b3-6d82-4803-be74-01ece1723e42,589887
c4237bd8-b11a-4f22-b0b7-29beca7daab9,589136
6f2dfabb-f0bb-4801-a392-592489a148e7,587834
b10db9ad-b4c3-47f3-a7a4-37864b134f65,587525
40a5a225-3279-4d48-bca2-6059ed11b4fc,587490
4e954b02-fae2-4bd7-9547-e055a6ac0527,586239
b3120863-d98d-4bad-a637-8abd8cde6685,585785
a66ebddc-ff04-46b8-820a-15c63e80dba1,585407
54b0584e-4e5e-4976-80d4-eea7a82a7213,585113
b7f2cca2-72c6-41fb-ae33-53370fc62fe7,584102
14ecd19f-7121-4192-8549-e5056241a42f,583079
dbf94c49-0dd9-4f72-85d5-f548beb453f6,583017
02ceff75-7363-493e-a78d-912dc86c7460,582894
d6a3eeec-cde0-4c10-89b2-93e0bd5f34e6,582706
fd23e684-270f-4507-9cb0-a0e0d7854d16,582356
741a2892-1c5d-402f-a769-2096356c77d7,581756
852fb986-b0d9-4529-adaf-4f38bc1b1040,581492
b18bc9c4-6f22-4f1b-a918-e9c86a39fe7a,581485
d50548a0-3cfd-4d7a-964b-0aef6545d819,580906
f434ae2b-b203-490d-a8ac-aa9cd51c0e73,580882
194eeda1-e662-43bc-b9be-32fc1afecc8b,580406
78e98e0e-f873-4e5e-b4b7-88b7293fd713,580072
5bac9b4f-2f1c-4d39-8d11-231d5b6650ce,579368
44f42386-a733-4b51-8298-fe5c807d03aa,579315
091ec508-877f-4e3c-92a3-10903bbbc7ad,578733
6c25514f-1f14-4106-a142-be95ba11f117,578472
2e62daef-dc0d-40ad-b430-fd6872e992aa,577422
5ab2cf34-517e-48eb-b3a5-34e1cbcd600a,577368
9dc9f4b0-a7b4-43c5-8f6b-fcd43c426a4b,576231
d6864f27-532d-4912-af81-d710d58b1f01,576054
56ab5201-2470-41a7-8a81-5be5876e1502,576054
13df2a46-f72f-40e7-aa63-26fcf62c7048,575513
215f057c-fb64-4b27-abf2-1871e71912d9,575136
86139012-695b-42f4-98f1-1f353f7230b4,574842
c89ea689-c053-4d97-bada-8b81a6236f58,574756
fca8cdfa-120d-49ec-b1da-0ff8aa90c3ab,574749
3b221a54-54b9-435c-a7f3-5cf8e2ce9fb2,574110
a1419808-65d3-4d40-998c-1a0bac65eabc,574083
5c6f8874-cb53-4f4d-9168-cc2af8c7ecf9,574024
e13d2935-8c42-4c0a-96d7-654062acf106,572504
3db5dfb1-1b91-4038-8268-ae04d15b6a3e,571993
9512eed7-a1a9-4e2f-8cac-c10d1448c1ce,571808
aba64937-3334-4c65-90a1-4e6b9d4d7ada,571738
f208f09e-b5b3-4b06-87cd-f7230fae17e3,571389
9092d8e1-9b38-4372-a96d-000b8561a8bc,571048
a996b5bd-db99-4257-b036-336f63448aa2,569628
48e78462-2f0b-4a1a-9fa4-0585e2991e80,568821
f26c72d3-e52c-467b-b651-679c73d8e1a7,568805
43968c1e-dc13-4559-9568-de8372513377,568638
eddc0911-21fc-4327-ab90-ccc459ce1ef7,568151
7f36c2ba-a338-402f-861f-390229bfae04,567971
45be8e20-3c3c-4e78-98f0-b5bdecf2f703,567435
cbcbb22c-3a8d-46af-b4ba-09c98f0d7931,567196
0a41f86c-ced1-44e0-95a2-5c8b2368ab1d,566196
b1e26560-60e5-4236-bbdb-9aa5a8d5ee19,565958
3377f3bb-60fc-4403-aea9-7e800612e060,564334
cfe572bf-840f-4bed-934a-f69f4b1e90d4,564259
7b353d3c-2bd9-40e3-a21d-b7da3f941339,564131
e7ad821c-7168-4f98-8998-84e8a12de9e2,564061
ca39d50f-9885-420e-88d6-9c3f64038773,563187
2e80ba15-ec0f-4bd4-b263-7e0671f38255,562968
507226f4-0842-4f43-950e-81a7017230ec,562943
71a94ed8-03cc-459a-bd35-a081ca88a402,562518
7cc04f00-4c8f-40ea-894c-5f65777b3575,562261
ca825016-f7fd-4ccf-a523-6ee36ea88828,559511
26bcd35d-56a3-4e4d-8ad7-7bc5787c3af1,559107
87b9b3b8-ab93-426c-a200-4012d667a626,558993
ff9deaae-da4f-42b7-a19e-36fedd3fc706,558793
c47267ed-7482-40bb-a4ea-e1399cc8ce04,558730
81b07a2a-cdf0-4c5e-a68c-8d910e1f0ea6,558512
2a0cce30-071b-4ba9-bf78-ae76c9eb7316,557865
f30118c5-f783-4969-8427-f3c096378267,556190
e9aed5e5-ed35-4244-872e-194862290295,555548
0509d076-7e31-4f53-bad3-80ee246e23b7,552885
1f16a425-2606-4137-a6b7-234b6dabe037,551945
81148ae0-47e9-4830-ac97-8e69b6c71706,550789
2996c6a2-215d-4f78-aed6-81a130b04816,550483
9b21f670-8359-4e11-be1d-bf75b649a719,550376
5ccb9a53-092d-4806-b337-470a582893d7,550279
